"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Intermediate","Marital status (Detailed): Divorced or legally separated","2020",57.6,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Advanced","Marital status (Detailed): Total","2020",71.6,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Advanced","Marital status (Detailed): Single","2020",82,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Advanced","Marital status (Detailed): Married","2020",71,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Advanced","Marital status (Detailed): Widowed","2020",26,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Advanced","Marital status (Detailed): Divorced or legally separated","2020",69.6,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Total","Marital status (Detailed): Total","2020",67.7,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Total","Marital status (Detailed): Single","2020",66.4,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Total","Marital status (Detailed): Married","2020",71.4,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Total","Marital status (Detailed): Widowed","2020",23.3,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Total","Marital status (Detailed): Divorced or legally separated","2020",64.2,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Less than basic","Marital status (Detailed): Total","2020",49.9,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Less than basic","Marital status (Detailed): Single","2020",40.8,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Less than basic","Marital status (Detailed): Married","2020",60.6,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Less than basic","Marital status (Detailed): Widowed","2020",12.8,"Unreliable",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Less than basic","Marital status (Detailed): Divorced or legally separated","2020",42.4,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Basic","Marital status (Detailed): Total","2020",52.8,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Basic","Marital status (Detailed): Single","2020",40.1,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Basic","Marital status (Detailed): Married","2020",66,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Basic","Marital status (Detailed): Widowed","2020",12.1,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Basic","Marital status (Detailed): Divorced or legally separated","2020",47.8,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
