"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag.Codes"
"ISL","SOCEXP","PRIV","PC_GDP","A",1990,2.967,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",1991,3.215,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",1992,3.373,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",1993,3.467,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",1994,3.363,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",1995,3.482,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",1996,3.491,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",1997,3.64,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",1998,3.633,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",1999,3.806,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",2000,4.149,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",2001,4.286,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",2002,4.584,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",2003,4.891,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",2004,4.776,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",2005,4.857,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",2006,4.821,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",2007,4.977,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",2008,5.041,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",2009,5.654,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",2010,5.39,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",2011,5.608,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",2012,5.851,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",2013,6.006,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",2014,6.285,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",2015,6.251,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",2016,6.425,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",2017,6.765,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",2018,6.946,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",2019,7.02,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",2020,0.16,NA
"ISL","SOCEXP","PRIV","PC_GDP","A",2021,0.162,NA
"ISL","SOCEXP","PUB","PC_GDP","A",1990,13.291,NA
"ISL","SOCEXP","PUB","PC_GDP","A",1991,13.743,NA
"ISL","SOCEXP","PUB","PC_GDP","A",1992,14.275,NA
"ISL","SOCEXP","PUB","PC_GDP","A",1993,14.602,NA
"ISL","SOCEXP","PUB","PC_GDP","A",1994,14.452,NA
"ISL","SOCEXP","PUB","PC_GDP","A",1995,14.758,NA
"ISL","SOCEXP","PUB","PC_GDP","A",1996,14.552,NA
"ISL","SOCEXP","PUB","PC_GDP","A",1997,14.108,NA
"ISL","SOCEXP","PUB","PC_GDP","A",1998,14.17,NA
"ISL","SOCEXP","PUB","PC_GDP","A",1999,14.423,NA
"ISL","SOCEXP","PUB","PC_GDP","A",2000,14.462,NA
"ISL","SOCEXP","PUB","PC_GDP","A",2001,14.482,NA
"ISL","SOCEXP","PUB","PC_GDP","A",2002,15.808,NA
"ISL","SOCEXP","PUB","PC_GDP","A",2003,16.732,NA
"ISL","SOCEXP","PUB","PC_GDP","A",2004,16.492,NA
"ISL","SOCEXP","PUB","PC_GDP","A",2005,15.618,NA
"ISL","SOCEXP","PUB","PC_GDP","A",2006,14.977,NA
"ISL","SOCEXP","PUB","PC_GDP","A",2007,15.825,NA
"ISL","SOCEXP","PUB","PC_GDP","A",2008,16.15,NA
"ISL","SOCEXP","PUB","PC_GDP","A",2009,18.491,NA
"ISL","SOCEXP","PUB","PC_GDP","A",2010,17.732,NA
"ISL","SOCEXP","PUB","PC_GDP","A",2011,18.146,NA
"ISL","SOCEXP","PUB","PC_GDP","A",2012,17.794,NA
"ISL","SOCEXP","PUB","PC_GDP","A",2013,17.325,NA
"ISL","SOCEXP","PUB","PC_GDP","A",2014,17.512,NA
"ISL","SOCEXP","PUB","PC_GDP","A",2015,16.648,NA
"ISL","SOCEXP","PUB","PC_GDP","A",2016,16.491,NA
"ISL","SOCEXP","PUB","PC_GDP","A",2017,17.496,NA
"ISL","SOCEXP","PUB","PC_GDP","A",2018,17.779,NA
"ISL","SOCEXP","PUB","PC_GDP","A",2019,18.691,NA
"ISL","SOCEXP","PUB","PC_GDP","A",2020,23.013,NA
"ISL","SOCEXP","PUB","PC_GDP","A",2021,22.312,NA
"ISL","SOCEXP","PUB","PC_GDP","A",2022,20.778,NA
"ISL","SOCEXP","PUBNET","PC_GDP","A",2001,13.015,NA
"ISL","SOCEXP","PUBNET","PC_GDP","A",2003,14.874,NA
"ISL","SOCEXP","PUBNET","PC_GDP","A",2005,13.821,NA
"ISL","SOCEXP","PUBNET","PC_GDP","A",2007,14.185,NA
"ISL","SOCEXP","PUBNET","PC_GDP","A",2009,16.561,NA
"ISL","SOCEXP","PUBNET","PC_GDP","A",2011,16.163,NA
"ISL","SOCEXP","PUBNET","PC_GDP","A",2013,15.44,NA
"ISL","SOCEXP","PUBNET","PC_GDP","A",2015,14.852,NA
"ISL","SOCEXP","PUBNET","PC_GDP","A",2017,15.387,NA
"ISL","SOCEXP","PUBNET","PC_GDP","A",2019,16.452,NA
"ISL","SOCEXP","TOTNET","PC_GDP","A",2001,16.085,NA
"ISL","SOCEXP","TOTNET","PC_GDP","A",2003,18.315,NA
"ISL","SOCEXP","TOTNET","PC_GDP","A",2005,17.129,NA
"ISL","SOCEXP","TOTNET","PC_GDP","A",2007,17.626,NA
"ISL","SOCEXP","TOTNET","PC_GDP","A",2009,20.74,NA
"ISL","SOCEXP","TOTNET","PC_GDP","A",2011,20.237,NA
"ISL","SOCEXP","TOTNET","PC_GDP","A",2013,19.749,NA
"ISL","SOCEXP","TOTNET","PC_GDP","A",2015,19.263,NA
"ISL","SOCEXP","TOTNET","PC_GDP","A",2017,20.053,NA
"ISL","SOCEXP","TOTNET","PC_GDP","A",2019,21.419,NA
"ISL","SOCEXP","PUB","USD_CAP","A",1990,4374.623,NA
"ISL","SOCEXP","PUB","USD_CAP","A",1991,4456.886,NA
"ISL","SOCEXP","PUB","USD_CAP","A",1992,4420.142,NA
"ISL","SOCEXP","PUB","USD_CAP","A",1993,4534.104,NA
"ISL","SOCEXP","PUB","USD_CAP","A",1994,4610.809,NA
"ISL","SOCEXP","PUB","USD_CAP","A",1995,4689.336,NA
"ISL","SOCEXP","PUB","USD_CAP","A",1996,4808.239,NA
"ISL","SOCEXP","PUB","USD_CAP","A",1997,4894.033,NA
"ISL","SOCEXP","PUB","USD_CAP","A",1998,5221.662,NA
"ISL","SOCEXP","PUB","USD_CAP","A",1999,5461.583,NA
"ISL","SOCEXP","PUB","USD_CAP","A",2000,5667.316,NA
"ISL","SOCEXP","PUB","USD_CAP","A",2001,5822.292,NA
"ISL","SOCEXP","PUB","USD_CAP","A",2002,6335.21,NA
"ISL","SOCEXP","PUB","USD_CAP","A",2003,6809.045,NA
"ISL","SOCEXP","PUB","USD_CAP","A",2004,7153.499,NA
"ISL","SOCEXP","PUB","USD_CAP","A",2005,7108.969,NA
"ISL","SOCEXP","PUB","USD_CAP","A",2006,7048.062,NA
"ISL","SOCEXP","PUB","USD_CAP","A",2007,7892.447,NA
"ISL","SOCEXP","PUB","USD_CAP","A",2008,8026.263,NA
"ISL","SOCEXP","PUB","USD_CAP","A",2009,8490.871,NA
"ISL","SOCEXP","PUB","USD_CAP","A",2010,7941.525,NA
"ISL","SOCEXP","PUB","USD_CAP","A",2011,8250.754,NA
"ISL","SOCEXP","PUB","USD_CAP","A",2012,8133.508,NA
"ISL","SOCEXP","PUB","USD_CAP","A",2013,8200.422,NA
"ISL","SOCEXP","PUB","USD_CAP","A",2014,8335.911,NA
"ISL","SOCEXP","PUB","USD_CAP","A",2015,8191.534,NA
"ISL","SOCEXP","PUB","USD_CAP","A",2016,8507.381,NA
"ISL","SOCEXP","PUB","USD_CAP","A",2017,9185.313,NA
"ISL","SOCEXP","PUB","USD_CAP","A",2018,9531.935,NA
"ISL","SOCEXP","PUB","USD_CAP","A",2019,10038.45,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",1980,1.234,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",1981,1.26,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",1982,1.294,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",1983,1.231,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",1984,1.439,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",1985,1.545,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",1986,1.582,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",1987,1.722,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",1988,1.713,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",1989,1.4,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",1990,1.398,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",1991,1.448,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",1992,1.468,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",1993,1.464,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",1994,1.465,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",1995,1.613,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",1996,1.581,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",1997,1.511,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",1998,1.456,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",1999,1.336,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",2000,3.395,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",2001,3.57,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",2002,2.044,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",2003,1.721,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",2004,2.112,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",2005,2.127,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",2006,2.134,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",2007,2.159,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",2008,2.342,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",2009,2.799,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",2010,2.824,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",2011,3.013,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",2012,3.165,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",2013,3.296,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",2014,2.937,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",2015,2.265,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",2016,2.218,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",2017,2.212,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",2018,1.977,NA
"IRL","SOCEXP","PRIV","PC_GDP","A",2019,1.94,NA
"IRL","SOCEXP","PUB","PC_GDP","A",1980,15.674,NA
"IRL","SOCEXP","PUB","PC_GDP","A",1981,15.784,NA
"IRL","SOCEXP","PUB","PC_GDP","A",1982,16.575,NA
"IRL","SOCEXP","PUB","PC_GDP","A",1983,16.695,NA
"IRL","SOCEXP","PUB","PC_GDP","A",1984,16.161,NA
"IRL","SOCEXP","PUB","PC_GDP","A",1985,20.392,NA
"IRL","SOCEXP","PUB","PC_GDP","A",1986,20.541,NA
"IRL","SOCEXP","PUB","PC_GDP","A",1987,19.816,NA
"IRL","SOCEXP","PUB","PC_GDP","A",1988,18.601,NA
"IRL","SOCEXP","PUB","PC_GDP","A",1989,17.14,NA
"IRL","SOCEXP","PUB","PC_GDP","A",1990,16.858,NA
"IRL","SOCEXP","PUB","PC_GDP","A",1991,17.762,NA
"IRL","SOCEXP","PUB","PC_GDP","A",1992,18.526,NA
"IRL","SOCEXP","PUB","PC_GDP","A",1993,18.497,NA
"IRL","SOCEXP","PUB","PC_GDP","A",1994,18.099,NA
"IRL","SOCEXP","PUB","PC_GDP","A",1995,17.563,NA
"IRL","SOCEXP","PUB","PC_GDP","A",1996,16.591,NA
"IRL","SOCEXP","PUB","PC_GDP","A",1997,15.508,NA
"IRL","SOCEXP","PUB","PC_GDP","A",1998,14.542,NA
"IRL","SOCEXP","PUB","PC_GDP","A",1999,13.682,NA
"IRL","SOCEXP","PUB","PC_GDP","A",2000,13.136,NA
"IRL","SOCEXP","PUB","PC_GDP","A",2001,13.948,NA
"IRL","SOCEXP","PUB","PC_GDP","A",2002,14.858,NA
"IRL","SOCEXP","PUB","PC_GDP","A",2003,15.422,NA
"IRL","SOCEXP","PUB","PC_GDP","A",2004,15.741,NA
"IRL","SOCEXP","PUB","PC_GDP","A",2005,15.834,NA
"IRL","SOCEXP","PUB","PC_GDP","A",2006,15.841,NA
"IRL","SOCEXP","PUB","PC_GDP","A",2007,16.746,NA
"IRL","SOCEXP","PUB","PC_GDP","A",2008,19.955,NA
"IRL","SOCEXP","PUB","PC_GDP","A",2009,23.853,NA
"IRL","SOCEXP","PUB","PC_GDP","A",2010,24.134,NA
"IRL","SOCEXP","PUB","PC_GDP","A",2011,23.294,NA
"IRL","SOCEXP","PUB","PC_GDP","A",2012,23.048,NA
"IRL","SOCEXP","PUB","PC_GDP","A",2013,21.812,NA
"IRL","SOCEXP","PUB","PC_GDP","A",2014,20.092,NA
"IRL","SOCEXP","PUB","PC_GDP","A",2015,15.196,NA
"IRL","SOCEXP","PUB","PC_GDP","A",2016,15.13,NA
"IRL","SOCEXP","PUB","PC_GDP","A",2017,14.181,NA
"IRL","SOCEXP","PUB","PC_GDP","A",2018,13.519,NA
"IRL","SOCEXP","PUB","PC_GDP","A",2019,12.868,NA
"IRL","SOCEXP","PUB","PC_GDP","A",2020,15.694,NA
"IRL","SOCEXP","PUB","PC_GDP","A",2021,14.178,NA
"IRL","SOCEXP","PUB","PC_GDP","A",2022,12.779,NA
"IRL","SOCEXP","PUBNET","PC_GDP","A",1995,15.379,NA
"IRL","SOCEXP","PUBNET","PC_GDP","A",1997,13.627,NA
"IRL","SOCEXP","PUBNET","PC_GDP","A",1999,12.265,NA
"IRL","SOCEXP","PUBNET","PC_GDP","A",2001,12.797,NA
"IRL","SOCEXP","PUBNET","PC_GDP","A",2003,13.748,NA
"IRL","SOCEXP","PUBNET","PC_GDP","A",2005,14.04,NA
"IRL","SOCEXP","PUBNET","PC_GDP","A",2007,15.311,NA
"IRL","SOCEXP","PUBNET","PC_GDP","A",2009,22.271,NA
"IRL","SOCEXP","PUBNET","PC_GDP","A",2011,21.792,NA
"IRL","SOCEXP","PUBNET","PC_GDP","A",2013,20.212,NA
"IRL","SOCEXP","PUBNET","PC_GDP","A",2015,13.933,NA
"IRL","SOCEXP","PUBNET","PC_GDP","A",2017,13.019,NA
"IRL","SOCEXP","PUBNET","PC_GDP","A",2019,11.866,NA
"IRL","SOCEXP","TOTNET","PC_GDP","A",1995,16.512,NA
"IRL","SOCEXP","TOTNET","PC_GDP","A",1997,14.717,NA
"IRL","SOCEXP","TOTNET","PC_GDP","A",1999,13.229,NA
"IRL","SOCEXP","TOTNET","PC_GDP","A",2001,15.624,NA
"IRL","SOCEXP","TOTNET","PC_GDP","A",2003,15.218,NA
"IRL","SOCEXP","TOTNET","PC_GDP","A",2005,15.814,NA
"IRL","SOCEXP","TOTNET","PC_GDP","A",2007,16.937,NA
"IRL","SOCEXP","TOTNET","PC_GDP","A",2009,24.319,NA
"IRL","SOCEXP","TOTNET","PC_GDP","A",2011,24.014,NA
"IRL","SOCEXP","TOTNET","PC_GDP","A",2013,22.767,NA
"IRL","SOCEXP","TOTNET","PC_GDP","A",2015,15.772,NA
"IRL","SOCEXP","TOTNET","PC_GDP","A",2017,14.807,NA
"IRL","SOCEXP","TOTNET","PC_GDP","A",2019,13.426,NA
"IRL","SOCEXP","PUB","USD_CAP","A",1980,2927.858,NA
"IRL","SOCEXP","PUB","USD_CAP","A",1981,3009.277,NA
"IRL","SOCEXP","PUB","USD_CAP","A",1982,3197.741,NA
"IRL","SOCEXP","PUB","USD_CAP","A",1983,3190.167,NA
"IRL","SOCEXP","PUB","USD_CAP","A",1984,3200.62,NA
"IRL","SOCEXP","PUB","USD_CAP","A",1985,4149.143,NA
"IRL","SOCEXP","PUB","USD_CAP","A",1986,4160.424,NA
"IRL","SOCEXP","PUB","USD_CAP","A",1987,4199.478,NA
"IRL","SOCEXP","PUB","USD_CAP","A",1988,4161.795,NA
"IRL","SOCEXP","PUB","USD_CAP","A",1989,4082.257,NA
"IRL","SOCEXP","PUB","USD_CAP","A",1990,4359.918,NA
"IRL","SOCEXP","PUB","USD_CAP","A",1991,4655.871,NA
"IRL","SOCEXP","PUB","USD_CAP","A",1992,4977.477,NA
"IRL","SOCEXP","PUB","USD_CAP","A",1993,5076.198,NA
"IRL","SOCEXP","PUB","USD_CAP","A",1994,5235.499,NA
"IRL","SOCEXP","PUB","USD_CAP","A",1995,5546.023,NA
"IRL","SOCEXP","PUB","USD_CAP","A",1996,5587.317,NA
"IRL","SOCEXP","PUB","USD_CAP","A",1997,5737.802,NA
"IRL","SOCEXP","PUB","USD_CAP","A",1998,5773.437,NA
"IRL","SOCEXP","PUB","USD_CAP","A",1999,5939.173,NA
"IRL","SOCEXP","PUB","USD_CAP","A",2000,6157.278,NA
"IRL","SOCEXP","PUB","USD_CAP","A",2001,6778.542,NA
"IRL","SOCEXP","PUB","USD_CAP","A",2002,7514.427,NA
"IRL","SOCEXP","PUB","USD_CAP","A",2003,7903.799,NA
"IRL","SOCEXP","PUB","USD_CAP","A",2004,8465.768,NA
"IRL","SOCEXP","PUB","USD_CAP","A",2005,8804.384,NA
"IRL","SOCEXP","PUB","USD_CAP","A",2006,9009.733,NA
"IRL","SOCEXP","PUB","USD_CAP","A",2007,9732.975,NA
"IRL","SOCEXP","PUB","USD_CAP","A",2008,10841.745,NA
"IRL","SOCEXP","PUB","USD_CAP","A",2009,12182.404,NA
"IRL","SOCEXP","PUB","USD_CAP","A",2010,12476.801,NA
"IRL","SOCEXP","PUB","USD_CAP","A",2011,12092.992,NA
"IRL","SOCEXP","PUB","USD_CAP","A",2012,11915.56,NA
"IRL","SOCEXP","PUB","USD_CAP","A",2013,11347.765,NA
"IRL","SOCEXP","PUB","USD_CAP","A",2014,11277.637,NA
"IRL","SOCEXP","PUB","USD_CAP","A",2015,10510.399,NA
"IRL","SOCEXP","PUB","USD_CAP","A",2016,10554.947,NA
"IRL","SOCEXP","PUB","USD_CAP","A",2017,10664.098,NA
"IRL","SOCEXP","PUB","USD_CAP","A",2018,10900.591,NA
"IRL","SOCEXP","PUB","USD_CAP","A",2019,10792.868,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",1980,0.773,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",1981,0.838,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",1982,0.871,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",1983,1.068,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",1984,0.897,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",1985,0.894,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",1986,0.873,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",1987,1.038,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",1988,1.067,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",1989,1.048,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",1990,1.974,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",1991,2.132,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",1992,2.375,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",1993,2.208,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",1994,2.005,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",1995,1.858,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",1996,1.655,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",1997,1.722,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",1998,1.675,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",1999,1.657,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",2000,1.551,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",2001,1.554,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",2002,1.569,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",2003,1.724,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",2004,1.568,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",2005,1.559,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",2006,1.683,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",2007,1.671,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",2008,1.721,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",2009,1.744,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",2010,1.782,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",2011,1.793,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",2012,1.904,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",2013,1.859,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",2014,1.777,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",2015,1.819,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",2016,1.778,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",2017,1.804,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",2018,1.829,NA
"ITA","SOCEXP","PRIV","PC_GDP","A",2019,1.847,NA
"ITA","SOCEXP","PUB","PC_GDP","A",1980,17.322,NA
"ITA","SOCEXP","PUB","PC_GDP","A",1981,18.666,NA
"ITA","SOCEXP","PUB","PC_GDP","A",1982,19.129,NA
"ITA","SOCEXP","PUB","PC_GDP","A",1983,20.15,NA
"ITA","SOCEXP","PUB","PC_GDP","A",1984,19.725,NA
"ITA","SOCEXP","PUB","PC_GDP","A",1985,20.047,NA
"ITA","SOCEXP","PUB","PC_GDP","A",1986,20.046,NA
"ITA","SOCEXP","PUB","PC_GDP","A",1987,20.264,NA
"ITA","SOCEXP","PUB","PC_GDP","A",1988,20.123,NA
"ITA","SOCEXP","PUB","PC_GDP","A",1989,20.285,NA
"ITA","SOCEXP","PUB","PC_GDP","A",1990,20.635,NA
"ITA","SOCEXP","PUB","PC_GDP","A",1991,21.007,NA
"ITA","SOCEXP","PUB","PC_GDP","A",1992,21.733,NA
"ITA","SOCEXP","PUB","PC_GDP","A",1993,21.999,NA
"ITA","SOCEXP","PUB","PC_GDP","A",1994,21.981,NA
"ITA","SOCEXP","PUB","PC_GDP","A",1995,21.056,NA
"ITA","SOCEXP","PUB","PC_GDP","A",1996,21.466,NA
"ITA","SOCEXP","PUB","PC_GDP","A",1997,22.152,NA
"ITA","SOCEXP","PUB","PC_GDP","A",1998,22.297,NA
"ITA","SOCEXP","PUB","PC_GDP","A",1999,22.72,NA
"ITA","SOCEXP","PUB","PC_GDP","A",2000,22.609,NA
"ITA","SOCEXP","PUB","PC_GDP","A",2001,22.801,NA
"ITA","SOCEXP","PUB","PC_GDP","A",2002,23.23,NA
"ITA","SOCEXP","PUB","PC_GDP","A",2003,23.561,NA
"ITA","SOCEXP","PUB","PC_GDP","A",2004,23.821,NA
"ITA","SOCEXP","PUB","PC_GDP","A",2005,24.055,NA
"ITA","SOCEXP","PUB","PC_GDP","A",2006,24.176,NA
"ITA","SOCEXP","PUB","PC_GDP","A",2007,24.003,NA
"ITA","SOCEXP","PUB","PC_GDP","A",2008,24.934,NA
"ITA","SOCEXP","PUB","PC_GDP","A",2009,26.953,NA
"ITA","SOCEXP","PUB","PC_GDP","A",2010,26.938,NA
"ITA","SOCEXP","PUB","PC_GDP","A",2011,26.546,NA
"ITA","SOCEXP","PUB","PC_GDP","A",2012,27.264,NA
"ITA","SOCEXP","PUB","PC_GDP","A",2013,27.87,NA
"ITA","SOCEXP","PUB","PC_GDP","A",2014,28.123,NA
"ITA","SOCEXP","PUB","PC_GDP","A",2015,28.315,NA
"ITA","SOCEXP","PUB","PC_GDP","A",2016,27.928,NA
"ITA","SOCEXP","PUB","PC_GDP","A",2017,27.653,NA
"ITA","SOCEXP","PUB","PC_GDP","A",2018,27.516,NA
"ITA","SOCEXP","PUB","PC_GDP","A",2019,27.732,NA
"ITA","SOCEXP","PUB","PC_GDP","A",2020,32.628,NA
"ITA","SOCEXP","PUB","PC_GDP","A",2021,30.732,NA
"ITA","SOCEXP","PUB","PC_GDP","A",2022,30.059,NA
"ITA","SOCEXP","PUBNET","PC_GDP","A",1995,17.492,NA
"ITA","SOCEXP","PUBNET","PC_GDP","A",1997,18.432,NA
"ITA","SOCEXP","PUBNET","PC_GDP","A",1999,18.965,NA
"ITA","SOCEXP","PUBNET","PC_GDP","A",2001,19.505,NA
"ITA","SOCEXP","PUBNET","PC_GDP","A",2003,20.245,NA
"ITA","SOCEXP","PUBNET","PC_GDP","A",2005,20.606,NA
"ITA","SOCEXP","PUBNET","PC_GDP","A",2007,20.412,NA
"ITA","SOCEXP","PUBNET","PC_GDP","A",2009,23.284,NA
"ITA","SOCEXP","PUBNET","PC_GDP","A",2011,22.512,NA
"ITA","SOCEXP","PUBNET","PC_GDP","A",2013,23.511,NA
"ITA","SOCEXP","PUBNET","PC_GDP","A",2015,23.592,NA
"ITA","SOCEXP","PUBNET","PC_GDP","A",2017,23.006,NA
"ITA","SOCEXP","PUBNET","PC_GDP","A",2019,22.895,NA
"ITA","SOCEXP","TOTNET","PC_GDP","A",1995,19.074,NA
"ITA","SOCEXP","TOTNET","PC_GDP","A",1997,19.913,NA
"ITA","SOCEXP","TOTNET","PC_GDP","A",1999,20.371,NA
"ITA","SOCEXP","TOTNET","PC_GDP","A",2001,20.651,NA
"ITA","SOCEXP","TOTNET","PC_GDP","A",2003,21.558,NA
"ITA","SOCEXP","TOTNET","PC_GDP","A",2005,21.894,NA
"ITA","SOCEXP","TOTNET","PC_GDP","A",2007,21.8,NA
"ITA","SOCEXP","TOTNET","PC_GDP","A",2009,24.747,NA
"ITA","SOCEXP","TOTNET","PC_GDP","A",2011,23.994,NA
"ITA","SOCEXP","TOTNET","PC_GDP","A",2013,25.085,NA
"ITA","SOCEXP","TOTNET","PC_GDP","A",2015,25.116,NA
"ITA","SOCEXP","TOTNET","PC_GDP","A",2017,24.519,NA
"ITA","SOCEXP","TOTNET","PC_GDP","A",2019,24.442,NA
"ITA","SOCEXP","PUB","USD_CAP","A",1980,4606.351,NA
"ITA","SOCEXP","PUB","USD_CAP","A",1981,4998.973,NA
"ITA","SOCEXP","PUB","USD_CAP","A",1982,5141.096,NA
"ITA","SOCEXP","PUB","USD_CAP","A",1983,5476.819,NA
"ITA","SOCEXP","PUB","USD_CAP","A",1984,5532.96,NA
"ITA","SOCEXP","PUB","USD_CAP","A",1985,5779.059,NA
"ITA","SOCEXP","PUB","USD_CAP","A",1986,5943.849,NA
"ITA","SOCEXP","PUB","USD_CAP","A",1987,6199.611,NA
"ITA","SOCEXP","PUB","USD_CAP","A",1988,6411.361,NA
"ITA","SOCEXP","PUB","USD_CAP","A",1989,6677.111,NA
"ITA","SOCEXP","PUB","USD_CAP","A",1990,6921.465,NA
"ITA","SOCEXP","PUB","USD_CAP","A",1991,7147.357,NA
"ITA","SOCEXP","PUB","USD_CAP","A",1992,7453.248,NA
"ITA","SOCEXP","PUB","USD_CAP","A",1993,7475.695,NA
"ITA","SOCEXP","PUB","USD_CAP","A",1994,7628.768,NA
